ds_csf,ds_gm,ds_wm,avg_dsc,avd,hd_csf,hd_gm,hd_wm,hd_avg,case,em
0.7937608318890814,0.8150824004187562,0.9015558194112302,0.836799683906356,0.1251308994647167,3.605551275463989,2.0,1.4142135623730951,2.3399216126123616,IBSR_11,No
0.8385974128307834,0.8020372788121792,0.8577887449358126,0.8328078121929251,0.19127828068745567,2.8284271247461903,2.23606797749979,2.449489742783178,2.504661615009719,IBSR_12,No
0.795205237084218,0.8105950778772066,0.8292301232871484,0.8116768127495243,0.24454285102484402,2.449489742783178,3.0,3.0,2.8164965809277263,IBSR_13,No
0.8384277794887589,0.7889320586967786,0.8278673822193542,0.8184090734682973,0.18567499237811982,2.8284271247461903,3.3166247903554,2.449489742783178,2.864847219294923,IBSR_17,No
0.8231372009898268,0.8353151806309235,0.8699021101841569,0.8427848306016358,0.14972182086616911,2.23606797749979,2.449489742783178,2.23606797749979,2.307208565927586,IBSR_14,No
